"var_star","estimate","se","df","t value","pval","conf.low","conf.high","effect","model","model_term_number"
"Progesterone (mean) * Self Sexual Attract.",0.00855378877002831,0.0333709752875379,515.085451898463,0.256324206779256,0.797802847832202,-0.0568521209225221,0.0739596984625787,"fixed","EA_HPSM","EA_HPSM.12"
"Progesterone (WW)",-0.0892646453873803,0.0139721115163883,436.681172851822,-6.3887727551186,0.000000000429122346485796,-0.116649480747479,-0.061879810027282,"fixed","EA_HPSM","EA_HPSM.13"
"Progesterone (WW) * Partner Sexual Attract.",0.0614866548044118,0.0141764116918744,431.681948889303,4.33725093068893,0.0000179797080874626,0.0337013984583254,0.0892719111504983,"fixed","EA_HPSM","EA_HPSM.14"
"Progesterone (WW) * Self Sexual Attract.",-0.028608033876707,0.0144524936696782,441.080969302039,-1.97945313317989,0.0483863080472763,-0.0569344009560694,-0.00028166679734459,"fixed","EA_HPSM","EA_HPSM.15"
"Self Sexual Attract.",0.0791532765800478,0.0300472043534356,476.403373939942,2.63429754226028,0.0087055971344119,0.0202618382111989,0.138044714948897,"fixed","EA_HPSM","EA_HPSM.16"
"(Intercept)",-0.00644672204711824,0.0289402746194672,477.354628227985,-0.222759532585145,0.82381794776862,-0.0631686180039725,0.050275173909736,"fixed","EA_PRCPSSy","EA_PRCPSSy.1"
"Partner Sexual Attract.",-0.125953012987841,0.0294989081622226,477.556992988455,-4.26975169030632,0.0000236179450124922,-0.183769810569052,-0.06813621540663,"fixed","EA_PRCPSSy","EA_PRCPSSy.2"
"Probability of Conception (WW)",0.0748134745665675,0.0116668810713079,421.077459309354,6.41246568892816,0.000000000384977045467006,0.0519468078548919,0.0976801412782431,"fixed","EA_PRCPSSy","EA_PRCPSSy.3"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0523543753170694,0.01184043809931,419.160612724522,-4.42165863103666,0.0000124951135032659,-0.0755612075528928,-0.0291475430812459,"fixed","EA_PRCPSSy","EA_PRCPSSy.4"
"Probability of Conception (WW) * Self Sexual Attract.",0.0200822414082571,0.0125021277583953,417.509920205983,1.60630588619379,0.108962732075365,-0.0044214787283161,0.0445859615448303,"fixed","EA_PRCPSSy","EA_PRCPSSy.5"
"Self Sexual Attract.",0.0819776195313432,0.0310168555402884,476.42383272211,2.64300226774635,0.00848812304656864,0.0211856997586964,0.14276953930399,"fixed","EA_PRCPSSy","EA_PRCPSSy.6"
"Study",0.0153802399746957,0.0288841356240735,477.584703274229,0.532480534466022,0.594640863698182,-0.0412316255730587,0.0719921055224502,"fixed","EA_PRCPSSy","EA_PRCPSSy.7"
"Study * Partner Sexual Attract.",0.020720460768648,0.0294459212166339,478.013963100708,0.703678469293163,0.481975646338347,-0.0369924843075583,0.0784334058448543,"fixed","EA_PRCPSSy","EA_PRCPSSy.8"
"Study * Probability of Conception (WW)",-0.00727938434516775,0.0116556750006996,422.4380521189,-0.624535631332447,0.532613029643077,-0.0301240875620429,0.0155653188717073,"fixed","EA_PRCPSSy","EA_PRCPSSy.9"
"Study * Probability of Conception (WW) * Partner Sexual Attract.",0.0172981131608809,0.0118365017242523,421.485807632641,1.46142108233196,0.144645022473076,-0.00590100392159987,0.0404972302433617,"fixed","EA_PRCPSSy","EA_PRCPSSy.10"
"Study * Probability of Conception (WW) * Self Sexual Attract.",0.00765525028961472,0.0122783707391057,418.825018166022,0.623474437470221,0.533312178144767,-0.0164099141478628,0.0317204147270922,"fixed","EA_PRCPSSy","EA_PRCPSSy.11"
"Study * Self Sexual Attract.",-0.0175220153536308,0.0304234376353364,476.589524163502,-0.575938050251073,0.564928911266497,-0.0771508574047904,0.0421068266975289,"fixed","EA_PRCPSSy","EA_PRCPSSy.12"
"(Intercept)",0.0047392530799693,0.0291536032685954,494.613459738723,0.16256148635577,0.870930103956426,-0.0524007593460469,0.0618792655059855,"fixed","EA_HPSSy","EA_HPSSy.1"
"Menses",-0.0656736014126509,0.0226146898496614,11676.4094901119,-2.90402397066853,0.00369090453042249,-0.109997579039531,-0.021349623785771,"fixed","EA_HPSSy","EA_HPSSy.2"
"Estradiol (WW)",0.0539857222433319,0.0145733654492322,540.306972909952,3.70441010564077,0.000233684471426614,0.0254224508292964,0.0825489936573674,"fixed","EA_HPSSy","EA_HPSSy.3"
"Estradiol (WW) * Partner Sexual Attract.",-0.0526239598369305,0.0139473731335058,426.531378933267,-3.77303735500644,0.000184074923939442,-0.0799603088575434,-0.0252876108163176,"fixed","EA_HPSSy","EA_HPSSy.4"
"Estradiol (WW) * Self Sexual Attract.",0.0187820368185974,0.0146129186957419,415.177296205982,1.28530358716568,0.199402725513678,-0.00985875753406866,0.0474228311712634,"fixed","EA_HPSSy","EA_HPSSy.5"
"Partner Sexual Attract.",-0.125736104185576,0.0294525688225219,477.573057669374,-4.26910484254357,0.0000236838512575632,-0.183462078329906,-0.068010130041246,"fixed","EA_HPSSy","EA_HPSSy.6"
"Progesterone (WW)",-0.0877881772883627,0.0140985556823455,433.977883849136,-6.22674969453027,0.00000000112531373768,-0.115420838659792,-0.060155515916933,"fixed","EA_HPSSy","EA_HPSSy.7"
"Progesterone (WW) * Partner Sexual Attract.",0.061556509429601,0.0142939230309555,428.441087197818,4.30648110363347,0.0000205837382282996,0.0335409350911407,0.0895720837680613,"fixed","EA_HPSSy","EA_HPSSy.8"
"Progesterone (WW) * Self Sexual Attract.",-0.0263927633416669,0.015127014392501,432.757013560871,-1.74474371854572,0.0817393657493436,-0.0560411667445879,0.0032556400612542,"fixed","EA_HPSSy","EA_HPSSy.9"
"Self Sexual Attract.",0.082032828871965,0.0309702304672378,476.533041550647,2.64876391406723,0.00834681606795388,0.0213322925632739,0.142733365180656,"fixed","EA_HPSSy","EA_HPSSy.10"
"Study",0.015451756835438,0.0288401498472863,477.659286249844,0.535772418564321,0.592365225610048,-0.0410738981739814,0.0719774118448574,"fixed","EA_HPSSy","EA_HPSSy.11"
"Study * Estradiol (WW)",-0.0126608204662754,0.013671799841595,424.142343627474,-0.926053673471447,0.354944696889446,-0.0394570557596419,0.0141354148270912,"fixed","EA_HPSSy","EA_HPSSy.12"
"Study * Estradiol (WW) * Partner Sexual Attract.",0.0244514710869764,0.0139494353369828,429.638136093459,1.75286457812028,0.0803384742441815,-0.00288891977818012,0.051791861952133,"fixed","EA_HPSSy","EA_HPSSy.13"
"Study * Estradiol (WW) * Self Sexual Attract.",0.0104043927140839,0.0143511704445937,416.765643974591,0.724985655647579,0.468867669733757,-0.0177233844933154,0.0385321699214832,"fixed","EA_HPSSy","EA_HPSSy.14"
"Study * Partner Sexual Attract.",0.0207563652183976,0.0293990847225485,477.995381049651,0.706020796711329,0.480519163492572,-0.0368647820162392,0.0783775124530343,"fixed","EA_HPSSy","EA_HPSSy.15"
"Study * Progesterone (WW)",0.00535713885968914,0.0140728909785816,433.996130297127,0.380670813683023,0.703633783205512,-0.0222252206166895,0.0329394983360677,"fixed","EA_HPSSy","EA_HPSSy.16"
"Study * Progesterone (WW) * Partner Sexual Attract.",-0.010234052781651,0.0142846363445144,430.341540337194,-0.716437754159637,0.474109698449695,-0.0382314255491511,0.017763319985849,"fixed","EA_HPSSy","EA_HPSSy.17"
"Study * Progesterone (WW) * Self Sexual Attract.",-0.00612941675165603,0.0148529804339233,433.962305665115,-0.412672512356968,0.680050367421887,-0.0352407234652239,0.0229818899619118,"fixed","EA_HPSSy","EA_HPSSy.18"
"Study * Self Sexual Attract.",-0.0175666498723263,0.0303772825570169,476.677001617513,-0.578282466160508,0.563346527164476,-0.0771050296322763,0.0419717298876237,"fixed","EA_HPSSy","EA_HPSSy.19"
"(Intercept)",-0.00476036079792111,0.0286859657436593,480.389981557571,-0.165947377908075,0.868268178868465,-0.060983820517243,0.0514630989214008,"fixed","EA_PRCPS","EA_PRCPS.1"
"Partner Sexual Attract.",-0.124566030854792,0.0292415534766567,480.839328678851,-4.259897852357,0.0000246128949733605,-0.181878422521041,-0.0672536391885432,"fixed","EA_PRCPS","EA_PRCPS.2"
"Probability of Conception (WW)",0.0771913131840485,0.0115943670157324,424.273520711208,6.65765652228427,0.0000000000863061079386377,0.0544667714096739,0.0999158549584232,"fixed","EA_PRCPS","EA_PRCPS.3"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0523886549727423,0.011781746278838,423.342016927276,-4.44659507452143,0.0000111610160449469,-0.0754804533542536,-0.029296856591231,"fixed","EA_PRCPS","EA_PRCPS.4"
"Probability of Conception (WW) * Self Sexual Attract.",0.0238056636340056,0.0119865116846494,426.264318127753,1.98603766135668,0.0476692306839668,0.000312532431824216,0.0472987948361871,"fixed","EA_PRCPS","EA_PRCPS.5"
"Self Sexual Attract.",0.0794976385688003,0.0294789007611594,480.030772534913,2.69676400802381,0.00724786491131606,0.0217200547730975,0.137275222364503,"fixed","EA_PRCPS","EA_PRCPS.6"
"(Intercept)",0.00657932446280806,0.0289010389139397,498.208020955817,0.227650102212578,0.820011659327996,-0.0500656709243043,0.0632243198499204,"fixed","EA_HPS","EA_HPS.1"
"Menses",-0.066484068505579,0.022610712487974,11680.3103788524,-2.94037919154206,0.00328453448812814,-0.110800250646798,-0.02216788636436,"fixed","EA_HPS","EA_HPS.2"
"Estradiol (WW)",0.0570234431111547,0.0145248309282419,546.625284680127,3.92592818414698,0.0000974357924892748,0.0285552976102671,0.0854915886120424,"fixed","EA_HPS","EA_HPS.3"
"Estradiol (WW) * Partner Sexual Attract.",-0.0531179690199699,0.0139032678958057,430.743326849551,-3.82053840996578,0.000152746843531414,-0.0803678733631611,-0.0258680646767787,"fixed","EA_HPS","EA_HPS.4"
"Estradiol (WW) * Self Sexual Attract.",0.0241209210869416,0.0140292174493182,424.853577586427,1.71933475078569,0.086281787535149,-0.00337583984500282,0.0516176820188861,"fixed","EA_HPS","EA_HPS.5"
"Partner Sexual Attract.",-0.124370324481181,0.0291933938332413,480.895305215085,-4.26022151421003,0.0000245780615639336,-0.181588324980827,-0.0671523239815343,"fixed","EA_HPS","EA_HPS.6"
"Progesterone (WW)",-0.0894102627292211,0.0139782764716811,436.44214373668,-6.39637246482851,0.000000000410251841775122,-0.11680718117966,-0.0620133442787826,"fixed","EA_HPS","EA_HPS.7"
"Progesterone (WW) * Partner Sexual Attract.",0.0615752759175019,0.0141833056747549,431.455057597932,4.34139102191817,0.0000176601309335351,0.0337765076132597,0.089374044221744,"fixed","EA_HPS","EA_HPS.8"
"Progesterone (WW) * Self Sexual Attract.",-0.0288404833426323,0.0144527703786654,440.593585689713,-1.99549861978057,0.0466037984127275,-0.0571673927616438,-0.000513573923620832,"fixed","EA_HPS","EA_HPS.9"
"Self Sexual Attract.",0.0795364822535168,0.0294309325157264,480.108460549696,2.70247917598317,0.00712626030150258,0.0218529144912642,0.137220050015769,"fixed","EA_HPS","EA_HPS.10"
"(Intercept)",-0.00785165290445607,0.029081817453897,474.897255724388,-0.269984945641833,0.787289116033141,-0.0648509677190624,0.0491476619101503,"fixed","EA_PRCPMSy","EA_PRCPMSy.1"
"Partner Sexual Attract.",-0.113746014926149,0.0290869878444778,476.220874429424,-3.91054637676223,0.000105467566106882,-0.17075546352008,-0.0567365663322187,"fixed","EA_PRCPMSy","EA_PRCPMSy.2"
"Probability of Conception (mean)",-0.00480990097657481,0.0268308059701129,496.403989167008,-0.179267852852897,0.85780053419903,-0.0573973143541783,0.0477775124010287,"fixed","EA_PRCPMSy","EA_PRCPMSy.3"
"Probability of Conception (mean) * Partner Sexual Attract.",0.00773011171666149,0.0287204973683012,492.219933022766,0.26914964659328,0.787927309373824,-0.0485610287432863,0.0640212521766093,"fixed","EA_PRCPMSy","EA_PRCPMSy.4"
"Probability of Conception (WW)",0.0750597611985638,0.0116700932246519,422.043051106105,6.43180476399346,0.000000000342167728172092,0.0521867987820212,0.0979327236151064,"fixed","EA_PRCPMSy","EA_PRCPMSy.5"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0474495757923669,0.0115657718517546,421.063808805739,-4.10258618279493,0.0000490624124387136,-0.070118072075213,-0.0247810795095207,"fixed","EA_PRCPMSy","EA_PRCPMSy.6"
"Study",0.0176573921734142,0.0290275320797062,475.126447505462,0.608298084898472,0.543280466558822,-0.039235525262891,0.0745503096097194,"fixed","EA_PRCPMSy","EA_PRCPMSy.7"
"Study * Partner Sexual Attract.",0.0307476560291484,0.0289388206447844,476.538904858899,1.06250549760016,0.288544401916405,-0.0259713901896932,0.0874667022479901,"fixed","EA_PRCPMSy","EA_PRCPMSy.8"
"Study * Probability of Conception (mean)",0.0134425011630102,0.0263961018076065,497.499487827673,0.509260846960988,0.610795196017549,-0.0382929077121512,0.0651779100381716,"fixed","EA_PRCPMSy","EA_PRCPMSy.9"
"Study * Probability of Conception (mean) * Partner Sexual Attract.",-0.0529108268171757,0.0280149696069357,493.407600310226,-1.88866265284387,0.0595233170351495,-0.107819158274754,0.00199750464040252,"fixed","EA_PRCPMSy","EA_PRCPMSy.10"
"Study * Probability of Conception (WW)",-0.00624079266027163,0.0116595194882631,423.383555951793,-0.53525298933235,0.592755949196784,-0.0290930309343102,0.016611445613767,"fixed","EA_PRCPMSy","EA_PRCPMSy.11"
"Study * Probability of Conception (WW) * Partner Sexual Attract.",0.0206826614154041,0.0115346997239719,423.553453344109,1.79308191026599,0.0736731843977796,-0.00192493461606486,0.0432902574468731,"fixed","EA_PRCPMSy","EA_PRCPMSy.12"
"(Intercept)",0.00254377639772821,0.0295568097004543,489.367259512621,0.0860639704862705,0.931450765405768,-0.0553865061130662,0.0604740589085227,"fixed","EA_HPMSy","EA_HPMSy.1"
"Menses",-0.065660737477519,0.0226281529561582,11636.318728886,-2.90172766662555,0.00371806982985051,-0.110011102308253,-0.0213103726467854,"fixed","EA_HPMSy","EA_HPMSy.2"
"Estradiol (mean)",-0.00632313419991944,0.0359012565682324,488.134426142318,-0.176125707129553,0.860268228579892,-0.076688304073387,0.0640420356735481,"fixed","EA_HPMSy","EA_HPMSy.3"
"Estradiol (mean) * Partner Sexual Attract.",0.0282703256410385,0.0386060745451012,483.87683089303,0.732276616417242,0.464354284065721,-0.0473961900518284,0.103936841333906,"fixed","EA_HPMSy","EA_HPMSy.4"
"Estradiol (WW)",0.054268281182077,0.0145633601557449,541.92634967587,3.7263571457216,0.000214659557541377,0.0257246197829315,0.0828119425812226,"fixed","EA_HPMSy","EA_HPMSy.5"
"Estradiol (WW) * Partner Sexual Attract.",-0.0474678307730624,0.0135927026878452,426.947234014296,-3.49215545010846,0.000529105256559079,-0.0741090384937998,-0.0208266230523251,"fixed","EA_HPMSy","EA_HPMSy.6"
"Partner Sexual Attract.",-0.118083338297861,0.0296205764806057,476.200635238156,-3.98653072721853,0.0000775693458860932,-0.176138601401163,-0.0600280751945599,"fixed","EA_HPMSy","EA_HPMSy.7"
"Progesterone (mean)",0.0122418079834075,0.0362340160098915,504.325235846448,0.337854020378686,0.735613782562215,-0.0587755584112276,0.0832591743780426,"fixed","EA_HPMSy","EA_HPMSy.8"
"Progesterone (mean) * Partner Sexual Attract.",-0.02655289011531,0.0393479682173908,496.357086471099,-0.674822394096942,0.500102810702542,-0.103673490686223,0.0505677104556026,"fixed","EA_HPMSy","EA_HPMSy.9"
"Progesterone (WW)",-0.0877416507989651,0.0140960334262909,435.764891438976,-6.22456319061474,0.00000000113602442255833,-0.115369368639368,-0.0601139329585622,"fixed","EA_HPMSy","EA_HPMSy.10"
"Progesterone (WW) * Partner Sexual Attract.",0.0553651720447601,0.0139504379018769,431.205759119101,3.96870495637353,0.0000846316890337499,0.0280228161885188,0.0827075279010013,"fixed","EA_HPMSy","EA_HPMSy.11"
"Study",0.015930889383711,0.0292625115872573,472.905337072104,0.544412920135271,0.586413959294958,-0.0414225794244994,0.0732843581919213,"fixed","EA_HPMSy","EA_HPMSy.12"
"Study * Estradiol (mean)",0.0231944033122899,0.035527070092417,488.04614051436,0.652865638848181,0.514150312429778,-0.0464373745450775,0.0928261811696573,"fixed","EA_HPMSy","EA_HPMSy.13"
"Study * Estradiol (mean) * Partner Sexual Attract.",-0.0578606776357259,0.0378932042462072,484.412468820708,-1.52694074799751,0.127428393352605,-0.132129993217112,0.0164086379456604,"fixed","EA_HPMSy","EA_HPMSy.14"
"Study * Estradiol (WW)",-0.0116215503022318,0.0136586673124878,424.878096537764,-0.850855360654884,0.395328959052257,-0.0383920463115223,0.0151489457070586,"fixed","EA_HPMSy","EA_HPMSy.15"
"Study * Estradiol (WW) * Partner Sexual Attract.",0.0283310135355408,0.0135605434339131,430.061685778921,2.08922405459717,0.0372747589489393,0.00175283679428011,0.0549091902768016,"fixed","EA_HPMSy","EA_HPMSy.16"
"Study * Partner Sexual Attract.",0.0278999188672075,0.0295354156801974,476.780317197492,0.944625908411152,0.345328340663981,-0.029988432134399,0.0857882698688139,"fixed","EA_HPMSy","EA_HPMSy.17"
"Study * Progesterone (mean)",-0.011831713104566,0.0357536068529843,505.099714709586,-0.330923622705171,0.740839412979954,-0.0819074948538196,0.0582440686446876,"fixed","EA_HPMSy","EA_HPMSy.18"
"Study * Progesterone (mean) * Partner Sexual Attract.",0.0626210895259376,0.0382163777523005,497.573750696728,1.63859301192322,0.101930175751176,-0.012281634488149,0.137523813540024,"fixed","EA_HPMSy","EA_HPMSy.19"
"Study * Progesterone (WW)",0.00404705803571772,0.0140712844245232,435.785468784275,0.28761113155133,0.773781143559067,-0.0235321526525672,0.0316262687240026,"fixed","EA_HPMSy","EA_HPMSy.20"
"Study * Progesterone (WW) * Partner Sexual Attract.",-0.0138849036250238,0.0139072445061475,433.269528560181,-0.998393579611415,0.318645802537412,-0.0411426019812655,0.0133727947312179,"fixed","EA_HPMSy","EA_HPMSy.21"
"(Intercept)",-0.00490975245963473,0.0288690808912761,481.148319984644,-0.170069579912341,0.865026901654864,-0.0614921112733094,0.05167260635404,"fixed","EA_PRCP","EA_PRCP.1"
"Partner Sexual Attract.",-0.106596668095366,0.0286537410049428,481.633128295094,-3.72016582675813,0.000222552580771008,-0.162756968487393,-0.05043636770334,"fixed","EA_PRCP","EA_PRCP.2"
"Probability of Conception (WW)",0.0773179619909719,0.0116277815893263,424.513840877756,6.64941643399508,0.0000000000907419336494244,0.0545279288557944,0.100107995126149,"fixed","EA_PRCP","EA_PRCP.3"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0471096407206261,0.0115157404157316,424.670971268855,-4.09089116460716,0.0000514261106295607,-0.0696800771907724,-0.0245392042504798,"fixed","EA_PRCP","EA_PRCP.4"
"(Intercept)",0.00644730837069239,0.0290842377573026,498.731601460694,0.221677061798656,0.824656024770249,-0.0505567501514208,0.0634513668928055,"fixed","EA_HP","EA_HP.1"
"Menses",-0.0666360920843458,0.0226094306997971,11680.3854090519,-2.94726979060751,0.00321227231836156,-0.110949761966902,-0.0223224222017893,"fixed","EA_HP","EA_HP.2"
"Estradiol (WW)",0.0571023567771915,0.0145476919628755,546.055841021479,3.9251832471372,0.0000977415094290259,0.0285894044717726,0.0856153090826103,"fixed","EA_HP","EA_HP.3"
"Estradiol (WW) * Partner Sexual Attract.",-0.0477314219061557,0.0135661184721726,430.864081961577,-3.51842879774818,0.000480279409227689,-0.0743205255216176,-0.0211423182906939,"fixed","EA_HP","EA_HP.4"
"Partner Sexual Attract.",-0.106395651288148,0.0286087552412961,481.662599797708,-3.71898918323326,0.00022356095164263,-0.16246778120361,-0.0503235213726863,"fixed","EA_HP","EA_HP.5"
"Progesterone (WW)",-0.0895431202981346,0.0140170401976642,437.195244405349,-6.38816176849203,0.0000000004302431534946,-0.117016014255407,-0.0620702263408625,"fixed","EA_HP","EA_HP.6"
"Progesterone (WW) * Partner Sexual Attract.",0.0551762974564017,0.0138589508839773,433.616733063583,3.98127520028897,0.0000803586913313658,0.0280132528602967,0.0823393420525068,"fixed","EA_HP","EA_HP.7"
